close,exchange,high,instrumentidentifier,tradedqty,lasttradetime,low,open,openinterest
177.45,NFO,183.05,NIFTY25MAY2318500PE,92150,2023-05-24 09:33:00+00,174.05,181.55,1891800
5.75,NFO,5.85,NIFTY25MAY2318500CE,869500,2023-05-24 09:33:00+00,5.5,5.6,11964450
178,NFO,181,NIFTY25MAY2318500PE,63950,2023-05-24 09:34:00+00,176.25,177.25,1891800
5.75,NFO,5.9,NIFTY25MAY2318500CE,827600,2023-05-24 09:34:00+00,5.55,5.75,11964450
182.2,NFO,184,NIFTY25MAY2318500PE,105100,2023-05-24 09:35:00+00,177.45,177.95,1932300
5.6,NFO,5.8,NIFTY25MAY2318500CE,791250,2023-05-24 09:35:00+00,5.45,5.75,12150550
179.2,NFO,184,NIFTY25MAY2318500PE,79650,2023-05-24 09:36:00+00,178.55,181.65,1932300
5.6,NFO,5.75,NIFTY25MAY2318500CE,710300,2023-05-24 09:36:00+00,5.4,5.55,12150550
6.1,NFO,6.1,NIFTY25MAY2318500CE,965150,2023-05-24 09:37:00+00,5.55,5.65,12150550
170,NFO,179.65,NIFTY25MAY2318500PE,110000,2023-05-24 09:37:00+00,170,178.85,1932300
167.2,NFO,171.35,NIFTY25MAY2318500PE,209000,2023-05-24 09:38:00+00,163.2,171.35,1951850
6.5,NFO,7.3,NIFTY25MAY2318500CE,2413250,2023-05-24 09:38:00+00,6.25,6.35,12404150
6.55,NFO,6.8,NIFTY25MAY2318500CE,994400,2023-05-24 09:39:00+00,6.3,6.55,12404150
167.5,NFO,169.55,NIFTY25MAY2318500PE,117800,2023-05-24 09:39:00+00,164.45,167.15,1951850
6.6,NFO,6.6,NIFTY25MAY2318500CE,779500,2023-05-24 09:40:00+00,6.3,6.45,12404150
167.65,NFO,170.25,NIFTY25MAY2318500PE,125150,2023-05-24 09:40:00+00,167.65,167.95,1951850
170.75,NFO,170.75,NIFTY25MAY2318500PE,49350,2023-05-24 09:41:00+00,167.3,167.65,1990500
6.35,NFO,6.65,NIFTY25MAY2318500CE,625800,2023-05-24 09:41:00+00,6.35,6.6,12459200
165.55,NFO,170.8,NIFTY25MAY2318500PE,58350,2023-05-24 09:42:00+00,165.45,170.8,1990500
6.95,NFO,7,NIFTY25MAY2318500CE,527450,2023-05-24 09:42:00+00,6.4,6.4,12459200
6.55,NFO,7.05,NIFTY25MAY2318500CE,582500,2023-05-24 09:43:00+00,6.45,7.05,12459200
167.8,NFO,168.55,NIFTY25MAY2318500PE,80200,2023-05-24 09:43:00+00,164.5,164.55,1990500
164.35,NFO,172.2,NIFTY25MAY2318500PE,119250,2023-05-24 09:44:00+00,164.35,168.1,2025300
7.1,NFO,7.1,NIFTY25MAY2318500CE,731150,2023-05-24 09:44:00+00,6.2,6.5,12494700
8,NFO,8,NIFTY25MAY2318500CE,801550,2023-05-24 09:45:00+00,6.6,7.05,12494700
157,NFO,167.65,NIFTY25MAY2318500PE,130750,2023-05-24 09:45:00+00,157,164.25,2025300
157.65,NFO,158.25,NIFTY25MAY2318500PE,155850,2023-05-24 09:46:00+00,154.75,157.8,2025300
7.85,NFO,8.35,NIFTY25MAY2318500CE,1236950,2023-05-24 09:46:00+00,7.8,8,12494700
155.5,NFO,158.75,NIFTY25MAY2318500PE,106350,2023-05-24 09:47:00+00,153.3,157.5,2098900
8.5,NFO,8.75,NIFTY25MAY2318500CE,999050,2023-05-24 09:47:00+00,7.8,7.95,12547200
8.4,NFO,8.7,NIFTY25MAY2318500CE,974600,2023-05-24 09:48:00+00,8.1,8.55,12547200
156.25,NFO,157.4,NIFTY25MAY2318500PE,69600,2023-05-24 09:48:00+00,154.05,155.1,2098900
157.9,NFO,159.1,NIFTY25MAY2318500PE,100650,2023-05-24 09:49:00+00,154.25,156.65,2098900
8.35,NFO,8.85,NIFTY25MAY2318500CE,813600,2023-05-24 09:49:00+00,8.25,8.4,12547200
160.3,NFO,162.7,NIFTY25MAY2318500PE,112050,2023-05-24 09:50:00+00,157.9,157.9,2140000
8.05,NFO,8.35,NIFTY25MAY2318500CE,887050,2023-05-24 09:50:00+00,7.55,8.3,12788150
7.75,NFO,8.4,NIFTY25MAY2318500CE,568850,2023-05-24 09:51:00+00,7.7,8.1,12788150
162.4,NFO,162.7,NIFTY25MAY2318500PE,60450,2023-05-24 09:51:00+00,157.6,159.8,2140000
7.65,NFO,7.9,NIFTY25MAY2318500CE,564850,2023-05-24 09:52:00+00,7.3,7.75,12788150
162.45,NFO,165.2,NIFTY25MAY2318500PE,86500,2023-05-24 09:52:00+00,161.6,162.25,2140000
157.75,NFO,163,NIFTY25MAY2318500PE,61850,2023-05-24 09:53:00+00,156.7,161.95,2173600
8.1,NFO,8.2,NIFTY25MAY2318500CE,551200,2023-05-24 09:53:00+00,7.55,7.75,12939250
155.2,NFO,158.7,NIFTY25MAY2318500PE,65950,2023-05-24 09:54:00+00,154.65,157.25,2173600
8.45,NFO,8.45,NIFTY25MAY2318500CE,612300,2023-05-24 09:54:00+00,7.95,8.1,12939250
8.2,NFO,8.5,NIFTY25MAY2318500CE,484600,2023-05-24 09:55:00+00,8.15,8.45,12939250
158.65,NFO,158.75,NIFTY25MAY2318500PE,46550,2023-05-24 09:55:00+00,154.95,155.4,2173600
159.95,NFO,160.85,NIFTY25MAY2318500PE,49950,2023-05-24 09:56:00+00,157.85,158.75,2207200
7.95,NFO,8.4,NIFTY25MAY2318500CE,462200,2023-05-24 09:56:00+00,7.9,8.15,12956250
8.25,NFO,8.25,NIFTY25MAY2318500CE,575250,2023-05-24 09:57:00+00,7.55,7.9,12956250
155.6,NFO,162.45,NIFTY25MAY2318500PE,64800,2023-05-24 09:57:00+00,155.6,159.95,2207200
8.35,NFO,8.45,NIFTY25MAY2318500CE,613300,2023-05-24 09:58:00+00,8.1,8.3,12956250
156.3,NFO,158.1,NIFTY25MAY2318500PE,124650,2023-05-24 09:58:00+00,153.55,155.05,2207200
156.45,NFO,158.75,NIFTY25MAY2318500PE,98150,2023-05-24 09:59:00+00,155.15,156.15,2216300
8.25,NFO,8.45,NIFTY25MAY2318500CE,584550,2023-05-24 09:59:00+00,8.05,8.35,13131900
8.2,NFO,8.6,NIFTY25MAY2318500CE,843400,2023-05-24 10:00:00+00,8.15,8.15,13131900
155.15,NFO,156.7,NIFTY25MAY2318500PE,191100,2023-05-24 10:00:00+00,150.6,155.85,2216300
8,NFO,8.3,NIFTY25MAY2318500CE,641350,2023-05-24 10:01:00+00,7.65,8.15,13131900
157,NFO,158.9,NIFTY25MAY2318500PE,138750,2023-05-24 10:01:00+00,154.45,155.6,2216300
8.1,NFO,8.4,NIFTY25MAY2318500CE,473150,2023-05-24 10:02:00+00,7.95,8.05,13198700
154.85,NFO,157.55,NIFTY25MAY2318500PE,73050,2023-05-24 10:02:00+00,153.5,157,2272050
151.35,NFO,154.75,NIFTY25MAY2318500PE,147050,2023-05-24 10:03:00+00,148.4,154.75,2272050
8.5,NFO,8.6,NIFTY25MAY2318500CE,732350,2023-05-24 10:03:00+00,8.15,8.2,13198700
150,NFO,151.75,NIFTY25MAY2318500PE,77350,2023-05-24 10:04:00+00,150,150.85,2272050
8.4,NFO,8.55,NIFTY25MAY2318500CE,526100,2023-05-24 10:04:00+00,8.2,8.5,13198700
150.05,NFO,150.4,NIFTY25MAY2318500PE,124300,2023-05-24 10:05:00+00,147.25,149.65,2285700
8.4,NFO,8.65,NIFTY25MAY2318500CE,607850,2023-05-24 10:05:00+00,8.4,8.4,13229050
146.5,NFO,151.8,NIFTY25MAY2318500PE,98750,2023-05-24 10:06:00+00,146.5,151.75,2285700
8.7,NFO,8.7,NIFTY25MAY2318500CE,569050,2023-05-24 10:06:00+00,8.2,8.35,13229050
147.85,NFO,148.85,NIFTY25MAY2318500PE,109300,2023-05-24 10:07:00+00,146.1,147.25,2285700
8.65,NFO,8.75,NIFTY25MAY2318500CE,601900,2023-05-24 10:07:00+00,8.45,8.75,13229050
148.9,NFO,149.35,NIFTY25MAY2318500PE,57000,2023-05-24 10:08:00+00,147.6,148.05,2326800
8.65,NFO,8.75,NIFTY25MAY2318500CE,511050,2023-05-24 10:08:00+00,8.45,8.6,13189450
8.5,NFO,8.65,NIFTY25MAY2318500CE,520750,2023-05-24 10:09:00+00,8.25,8.65,13189450
149,NFO,150.75,NIFTY25MAY2318500PE,95200,2023-05-24 10:09:00+00,148.55,148.95,2326800
152.9,NFO,154.6,NIFTY25MAY2318500PE,250150,2023-05-24 10:10:00+00,149.05,149.1,2326800
8.05,NFO,8.45,NIFTY25MAY2318500CE,704250,2023-05-24 10:10:00+00,7.8,8.45,13189450
151.9,NFO,154.3,NIFTY25MAY2318500PE,66150,2023-05-24 10:11:00+00,149.9,154.3,2380700
8.2,NFO,8.3,NIFTY25MAY2318500CE,421100,2023-05-24 10:11:00+00,7.9,7.9,13221900
151.25,NFO,153.6,NIFTY25MAY2318500PE,55750,2023-05-24 10:12:00+00,151.05,151.45,2380700
8.05,NFO,8.2,NIFTY25MAY2318500CE,345450,2023-05-24 10:12:00+00,7.95,8.2,13221900
9.05,NFO,10,NIFTY25MAY2318500CE,993200,2023-05-24 10:13:00+00,8,8.15,13221900
143.2,NFO,151.7,NIFTY25MAY2318500PE,170450,2023-05-24 10:13:00+00,141,150.5,2380700
9.85,NFO,9.85,NIFTY25MAY2318500CE,975350,2023-05-24 10:14:00+00,8.75,8.9,12946900
139,NFO,144.85,NIFTY25MAY2318500PE,222850,2023-05-24 10:14:00+00,138.25,144.7,2429750
132.5,NFO,141.5,NIFTY25MAY2318500PE,238650,2023-05-24 10:15:00+00,132.5,138.2,2429750
11.95,NFO,11.95,NIFTY25MAY2318500CE,1629000,2023-05-24 10:15:00+00,9.55,9.9,12946900
12,NFO,12.3,NIFTY25MAY2318500CE,1698200,2023-05-24 10:16:00+00,11.25,11.9,12946900
133,NFO,136.3,NIFTY25MAY2318500PE,218900,2023-05-24 10:16:00+00,131.65,133.3,2429750
131.25,NFO,135,NIFTY25MAY2318500PE,230900,2023-05-24 10:17:00+00,129.15,132.8,2528700
11.75,NFO,12.1,NIFTY25MAY2318500CE,1503250,2023-05-24 10:17:00+00,11.3,11.95,12906700
133.2,NFO,134.5,NIFTY25MAY2318500PE,163200,2023-05-24 10:18:00+00,129.7,129.7,2528700
11.25,NFO,12.1,NIFTY25MAY2318500CE,1288600,2023-05-24 10:18:00+00,10.95,11.95,12906700
10.85,NFO,11.3,NIFTY25MAY2318500CE,913850,2023-05-24 10:19:00+00,10.6,11.3,12906700
135,NFO,135.95,NIFTY25MAY2318500PE,164950,2023-05-24 10:19:00+00,132.9,133.05,2528700
136.85,NFO,137.75,NIFTY25MAY2318500PE,168100,2023-05-24 10:20:00+00,134.5,135,2633150
10.35,NFO,10.95,NIFTY25MAY2318500CE,839650,2023-05-24 10:20:00+00,10.15,10.85,12988200
138,NFO,139.9,NIFTY25MAY2318500PE,158300,2023-05-24 10:21:00+00,136,136,2633150
10,NFO,10.5,NIFTY25MAY2318500CE,815750,2023-05-24 10:21:00+00,9.7,10.45,12988200
135.7,NFO,138.6,NIFTY25MAY2318500PE,93200,2023-05-24 10:22:00+00,135.6,137.75,2633150
10.7,NFO,10.75,NIFTY25MAY2318500CE,584600,2023-05-24 10:22:00+00,9.95,10,12988200
135.55,NFO,136.6,NIFTY25MAY2318500PE,118100,2023-05-24 10:23:00+00,134.75,136,2657800
10.7,NFO,10.85,NIFTY25MAY2318500CE,506400,2023-05-24 10:23:00+00,10.5,10.65,12961750
139.65,NFO,140.8,NIFTY25MAY2318500PE,102950,2023-05-24 10:24:00+00,135.2,135.2,2657800
9.8,NFO,10.7,NIFTY25MAY2318500CE,528750,2023-05-24 10:24:00+00,9.65,10.7,12961750
8.75,NFO,9.8,NIFTY25MAY2318500CE,1368750,2023-05-24 10:25:00+00,8.6,9.75,12961750
145.9,NFO,147.35,NIFTY25MAY2318500PE,277500,2023-05-24 10:25:00+00,139.45,139.45,2657800
8.3,NFO,8.7,NIFTY25MAY2318500CE,838300,2023-05-24 10:26:00+00,8.05,8.7,12956800
149,NFO,149.65,NIFTY25MAY2318500PE,233550,2023-05-24 10:26:00+00,146,146,2636350
145.85,NFO,149.5,NIFTY25MAY2318500PE,137800,2023-05-24 10:27:00+00,145.35,148.35,2636350
8.5,NFO,8.6,NIFTY25MAY2318500CE,620800,2023-05-24 10:27:00+00,8.1,8.25,12956800
7.65,NFO,8.4,NIFTY25MAY2318500CE,895250,2023-05-24 10:28:00+00,7.55,8.4,12956800
151.75,NFO,152.45,NIFTY25MAY2318500PE,150350,2023-05-24 10:28:00+00,145.95,145.95,2636350
7.95,NFO,8.05,NIFTY25MAY2318500CE,807700,2023-05-24 10:29:00+00,7.6,7.65,12881600
150.4,NFO,152.35,NIFTY25MAY2318500PE,122050,2023-05-24 10:29:00+00,149.4,151.65,2610150
8.25,NFO,8.45,NIFTY25MAY2318500CE,574750,2023-05-24 10:30:00+00,7.9,8,12881600
149.7,NFO,150.8,NIFTY25MAY2318500PE,115050,2023-05-24 10:30:00+00,146.65,150.1,2610150
147.2,NFO,153.45,NIFTY25MAY2318500PE,252750,2023-05-24 10:31:00+00,145.95,150,2610150
8.35,NFO,8.5,NIFTY25MAY2318500CE,881450,2023-05-24 10:31:00+00,7.75,8.3,12881600
8.45,NFO,8.55,NIFTY25MAY2318500CE,676750,2023-05-24 10:32:00+00,8,8.3,13160650
147.25,NFO,149.45,NIFTY25MAY2318500PE,73050,2023-05-24 10:32:00+00,145.85,147.95,2612850
141.1,NFO,147.25,NIFTY25MAY2318500PE,127050,2023-05-24 10:33:00+00,140.85,147.25,2612850
8.7,NFO,8.75,NIFTY25MAY2318500CE,712300,2023-05-24 10:33:00+00,8.15,8.4,13160650
9.5,NFO,9.55,NIFTY25MAY2318500CE,876100,2023-05-24 10:34:00+00,8.6,8.7,13160650
137.8,NFO,142,NIFTY25MAY2318500PE,163700,2023-05-24 10:34:00+00,137.45,141.5,2612850
134.8,NFO,140.05,NIFTY25MAY2318500PE,152200,2023-05-24 10:35:00+00,134.55,137.5,2617800
9.95,NFO,10,NIFTY25MAY2318500CE,755900,2023-05-24 10:35:00+00,9.05,9.5,13331200
132,NFO,134.55,NIFTY25MAY2318500PE,194100,2023-05-24 10:36:00+00,129.9,134.4,2617800
10.45,NFO,10.6,NIFTY25MAY2318500CE,1146900,2023-05-24 10:36:00+00,9.9,10,13331200
10.25,NFO,10.4,NIFTY25MAY2318500CE,646900,2023-05-24 10:37:00+00,9.9,10.4,13331200
132.55,NFO,135,NIFTY25MAY2318500PE,95700,2023-05-24 10:37:00+00,132.25,132.45,2617800
134.5,NFO,135.6,NIFTY25MAY2318500PE,57700,2023-05-24 10:38:00+00,132.05,132.75,2627700
10,NFO,10.35,NIFTY25MAY2318500CE,528700,2023-05-24 10:38:00+00,9.85,10.3,13303050
135,NFO,135.55,NIFTY25MAY2318500PE,48750,2023-05-24 10:39:00+00,133.5,134,2627700
9.8,NFO,10.1,NIFTY25MAY2318500CE,427200,2023-05-24 10:39:00+00,9.8,10.05,13303050
9.6,NFO,9.9,NIFTY25MAY2318500CE,591750,2023-05-24 10:40:00+00,9.5,9.85,13303050
136.7,NFO,137,NIFTY25MAY2318500PE,88050,2023-05-24 10:40:00+00,135.05,135.05,2627700
9.15,NFO,9.65,NIFTY25MAY2318500CE,763650,2023-05-24 10:41:00+00,8.95,9.4,13295800
140,NFO,140.8,NIFTY25MAY2318500PE,138700,2023-05-24 10:41:00+00,136.7,137.6,2661350
8.9,NFO,9.2,NIFTY25MAY2318500CE,646400,2023-05-24 10:42:00+00,8.9,9.1,13295800
138.7,NFO,139.9,NIFTY25MAY2318500PE,68000,2023-05-24 10:42:00+00,138.2,139.55,2661350
9.65,NFO,9.65,NIFTY25MAY2318500CE,657950,2023-05-24 10:43:00+00,8.95,9,13295800
135.2,NFO,138.9,NIFTY25MAY2318500PE,83350,2023-05-24 10:43:00+00,135.05,138.6,2661350
10.15,NFO,10.3,NIFTY25MAY2318500CE,752550,2023-05-24 10:44:00+00,9.65,9.65,13536100
129.7,NFO,135.5,NIFTY25MAY2318500PE,233500,2023-05-24 10:44:00+00,127.8,135.5,2656100
11.05,NFO,11.1,NIFTY25MAY2318500CE,1181850,2023-05-24 10:45:00+00,10.15,10.2,13536100
124.7,NFO,129.7,NIFTY25MAY2318500PE,225550,2023-05-24 10:45:00+00,123.45,129.1,2656100
125.85,NFO,127.2,NIFTY25MAY2318500PE,146350,2023-05-24 10:46:00+00,124,124.9,2656100
11.2,NFO,11.25,NIFTY25MAY2318500CE,1207850,2023-05-24 10:46:00+00,10.8,11.1,13536100
10.9,NFO,11.35,NIFTY25MAY2318500CE,695750,2023-05-24 10:47:00+00,10.8,11.2,13537900
126.85,NFO,127.75,NIFTY25MAY2318500PE,94500,2023-05-24 10:47:00+00,125.05,125.4,2677800
11.35,NFO,11.55,NIFTY25MAY2318500CE,1041650,2023-05-24 10:48:00+00,11.05,11.1,13537900
124.25,NFO,126.1,NIFTY25MAY2318500PE,150400,2023-05-24 10:48:00+00,122.15,126,2677800
11.5,NFO,11.5,NIFTY25MAY2318500CE,557050,2023-05-24 10:49:00+00,11.2,11.4,13537900
122.65,NFO,124.6,NIFTY25MAY2318500PE,74450,2023-05-24 10:49:00+00,122.65,123.9,2677800
123.6,NFO,123.6,NIFTY25MAY2318500PE,277700,2023-05-24 10:50:00+00,118.85,123.15,2737750
11.55,NFO,12.6,NIFTY25MAY2318500CE,2004950,2023-05-24 10:50:00+00,11.55,11.6,13690100
11.6,NFO,11.95,NIFTY25MAY2318500CE,1057250,2023-05-24 10:51:00+00,11.55,11.8,13690100
123.35,NFO,123.75,NIFTY25MAY2318500PE,97400,2023-05-24 10:51:00+00,121.85,122.45,2737750
123.15,NFO,123.55,NIFTY25MAY2318500PE,98600,2023-05-24 10:52:00+00,121.5,122.2,2737750
11.6,NFO,11.9,NIFTY25MAY2318500CE,864650,2023-05-24 10:52:00+00,11.45,11.8,13690100
124.25,NFO,125.4,NIFTY25MAY2318500PE,107600,2023-05-24 10:53:00+00,122.55,122.55,2771600
11.2,NFO,11.65,NIFTY25MAY2318500CE,872850,2023-05-24 10:53:00+00,11.05,11.65,13754650
10.75,NFO,11.4,NIFTY25MAY2318500CE,681250,2023-05-24 10:54:00+00,10.75,11.3,13754650
126.55,NFO,126.85,NIFTY25MAY2318500PE,113800,2023-05-24 10:54:00+00,123.55,124.25,2771600
128.3,NFO,129.45,NIFTY25MAY2318500PE,185300,2023-05-24 10:55:00+00,125.3,127,2771600
10.7,NFO,11.2,NIFTY25MAY2318500CE,771300,2023-05-24 10:55:00+00,10.45,10.75,13754650
127.3,NFO,127.95,NIFTY25MAY2318500PE,64600,2023-05-24 10:56:00+00,125.55,127.65,2785150
11,NFO,11.25,NIFTY25MAY2318500CE,400900,2023-05-24 10:56:00+00,10.75,10.85,13731300
10.7,NFO,11.2,NIFTY25MAY2318500CE,503950,2023-05-24 10:57:00+00,10.55,10.95,13731300
128.5,NFO,129.6,NIFTY25MAY2318500PE,115100,2023-05-24 10:57:00+00,126.2,127.7,2785150
127.4,NFO,129.5,NIFTY25MAY2318500PE,131400,2023-05-24 10:58:00+00,126.55,128.8,2785150
11.3,NFO,11.45,NIFTY25MAY2318500CE,758800,2023-05-24 10:58:00+00,10.6,10.8,13731300
124.25,NFO,127.7,NIFTY25MAY2318500PE,105300,2023-05-24 10:59:00+00,124.25,127.2,2793350
11.4,NFO,11.45,NIFTY25MAY2318500CE,428000,2023-05-24 10:59:00+00,11.1,11.3,13824050
12.1,NFO,12.15,NIFTY25MAY2318500CE,1034700,2023-05-24 11:00:00+00,11.5,11.5,13824050
120.75,NFO,124,NIFTY25MAY2318500PE,176950,2023-05-24 11:00:00+00,120.65,124,2793350
11.25,NFO,12.25,NIFTY25MAY2318500CE,880650,2023-05-24 11:01:00+00,11.15,12.2,13824050
127.3,NFO,127.65,NIFTY25MAY2318500PE,362650,2023-05-24 11:01:00+00,120.55,121.15,2793350
128.85,NFO,130.7,NIFTY25MAY2318500PE,373450,2023-05-24 11:02:00+00,127,127.55,2830550
10.7,NFO,11.4,NIFTY25MAY2318500CE,769550,2023-05-24 11:02:00+00,10.65,11.2,13932950
10.2,NFO,10.95,NIFTY25MAY2318500CE,729250,2023-05-24 11:03:00+00,10.1,10.9,13932950
131.95,NFO,131.95,NIFTY25MAY2318500PE,184250,2023-05-24 11:03:00+00,128.05,128.4,2830550
10.6,NFO,10.8,NIFTY25MAY2318500CE,431100,2023-05-24 11:04:00+00,10.25,10.25,13932950
130.25,NFO,131.3,NIFTY25MAY2318500PE,100200,2023-05-24 11:04:00+00,129.4,131.2,2830550
10.7,NFO,11.15,NIFTY25MAY2318500CE,441300,2023-05-24 11:05:00+00,10.55,10.55,14024000
129.45,NFO,130.3,NIFTY25MAY2318500PE,72100,2023-05-24 11:05:00+00,127,130.15,2816550
129.45,NFO,130.5,NIFTY25MAY2318500PE,59000,2023-05-24 11:06:00+00,128.55,129.55,2816550
10.55,NFO,10.85,NIFTY25MAY2318500CE,341200,2023-05-24 11:06:00+00,10.5,10.65,14024000
129.25,NFO,129.85,NIFTY25MAY2318500PE,58500,2023-05-24 11:07:00+00,126.9,129.85,2816550
10.65,NFO,10.85,NIFTY25MAY2318500CE,487400,2023-05-24 11:07:00+00,10.5,10.6,14024000
133.75,NFO,134.55,NIFTY25MAY2318500PE,161950,2023-05-24 11:08:00+00,129.15,129.15,2820050
9.75,NFO,10.65,NIFTY25MAY2318500CE,751000,2023-05-24 11:08:00+00,9.7,10.6,14041250
133.75,NFO,135.9,NIFTY25MAY2318500PE,164800,2023-05-24 11:09:00+00,133,133.8,2820050
9.9,NFO,10,NIFTY25MAY2318500CE,802950,2023-05-24 11:09:00+00,9.45,9.9,14041250
132.8,NFO,134,NIFTY25MAY2318500PE,88500,2023-05-24 11:10:00+00,130.95,133.9,2820050
9.85,NFO,10.15,NIFTY25MAY2318500CE,596250,2023-05-24 11:10:00+00,9.7,9.85,14041250
10.2,NFO,10.25,NIFTY25MAY2318500CE,554400,2023-05-24 11:11:00+00,9.7,9.85,13806450
130.85,NFO,133.7,NIFTY25MAY2318500PE,64150,2023-05-24 11:11:00+00,130.85,132.6,2824050
132.7,NFO,132.85,NIFTY25MAY2318500PE,65900,2023-05-24 11:12:00+00,130.65,130.65,2824050
10.1,NFO,10.3,NIFTY25MAY2318500CE,253950,2023-05-24 11:12:00+00,10,10.3,13806450
133.25,NFO,134.25,NIFTY25MAY2318500PE,94900,2023-05-24 11:13:00+00,130.45,133.1,2824050
10.1,NFO,10.45,NIFTY25MAY2318500CE,426450,2023-05-24 11:13:00+00,9.75,10,13806450
131.3,NFO,132.25,NIFTY25MAY2318500PE,83950,2023-05-24 11:14:00+00,130.3,132.1,2848400
10.2,NFO,10.3,NIFTY25MAY2318500CE,298950,2023-05-24 11:14:00+00,10.05,10.25,13852000
131.8,NFO,135,NIFTY25MAY2318500PE,108850,2023-05-24 11:15:00+00,131.25,132.35,2848400
10.15,NFO,10.3,NIFTY25MAY2318500CE,523550,2023-05-24 11:15:00+00,9.55,9.95,13852000
131.6,NFO,133.65,NIFTY25MAY2318500PE,57200,2023-05-24 11:16:00+00,131.25,132,2848400
10.1,NFO,10.2,NIFTY25MAY2318500CE,296600,2023-05-24 11:16:00+00,9.8,10.1,13852000
127.65,NFO,132.45,NIFTY25MAY2318500PE,162950,2023-05-24 11:17:00+00,126.3,131.8,2827050
10.65,NFO,10.75,NIFTY25MAY2318500CE,661600,2023-05-24 11:17:00+00,9.9,10.05,13854100
125.5,NFO,128.55,NIFTY25MAY2318500PE,139800,2023-05-24 11:18:00+00,123.95,127.75,2827050
10.9,NFO,11.1,NIFTY25MAY2318500CE,703450,2023-05-24 11:18:00+00,10.45,10.65,13854100
123.85,NFO,126.85,NIFTY25MAY2318500PE,93650,2023-05-24 11:19:00+00,123.45,125.15,2827050
11.15,NFO,11.3,NIFTY25MAY2318500CE,525700,2023-05-24 11:19:00+00,10.8,10.95,13854100
122.6,NFO,123.95,NIFTY25MAY2318500PE,105700,2023-05-24 11:20:00+00,121.2,123.75,2829800
11.3,NFO,11.6,NIFTY25MAY2318500CE,635000,2023-05-24 11:20:00+00,11.1,11.1,13909450
11.75,NFO,11.8,NIFTY25MAY2318500CE,658400,2023-05-24 11:21:00+00,11.3,11.3,13909450
120.05,NFO,122.6,NIFTY25MAY2318500PE,174900,2023-05-24 11:21:00+00,119.35,122.55,2829800
11.35,NFO,11.8,NIFTY25MAY2318500CE,738400,2023-05-24 11:22:00+00,11.25,11.8,13909450
120.7,NFO,121.8,NIFTY25MAY2318500PE,134300,2023-05-24 11:22:00+00,119.05,119.35,2829800
122.75,NFO,123.05,NIFTY25MAY2318500PE,88900,2023-05-24 11:23:00+00,120.8,121.2,2833450
11.1,NFO,11.45,NIFTY25MAY2318500CE,547500,2023-05-24 11:23:00+00,11,11.35,13918000
123.45,NFO,124.75,NIFTY25MAY2318500PE,119500,2023-05-24 11:24:00+00,122.25,123.05,2833450
11,NFO,11.1,NIFTY25MAY2318500CE,629450,2023-05-24 11:24:00+00,10.65,11.05,13918000
11.2,NFO,11.2,NIFTY25MAY2318500CE,437550,2023-05-24 11:25:00+00,10.7,11,13918000
122.3,NFO,124.6,NIFTY25MAY2318500PE,78250,2023-05-24 11:25:00+00,122.25,123.45,2833450
123.7,NFO,124,NIFTY25MAY2318500PE,46300,2023-05-24 11:26:00+00,122,122,2844650
11,NFO,11.3,NIFTY25MAY2318500CE,304100,2023-05-24 11:26:00+00,10.95,11.2,13805850
11.1,NFO,11.1,NIFTY25MAY2318500CE,284550,2023-05-24 11:27:00+00,10.85,11.05,13805850
123,NFO,124,NIFTY25MAY2318500PE,36450,2023-05-24 11:27:00+00,122.65,123.6,2844650
123.35,NFO,124.05,NIFTY25MAY2318500PE,45500,2023-05-24 11:28:00+00,122.7,122.7,2844650
10.95,NFO,11.15,NIFTY25MAY2318500CE,230300,2023-05-24 11:28:00+00,10.85,11.15,13805850
10.7,NFO,11.15,NIFTY25MAY2318500CE,384300,2023-05-24 11:29:00+00,10.65,10.95,13865300
124.85,NFO,124.85,NIFTY25MAY2318500PE,81000,2023-05-24 11:29:00+00,121.55,123.1,2849950
10.15,NFO,10.75,NIFTY25MAY2318500CE,588400,2023-05-24 11:30:00+00,10.1,10.75,13865300
126.65,NFO,127,NIFTY25MAY2318500PE,124750,2023-05-24 11:30:00+00,124,124.2,2849950
125.7,NFO,126.95,NIFTY25MAY2318500PE,60150,2023-05-24 11:31:00+00,125.35,126.4,2849950
10.4,NFO,10.55,NIFTY25MAY2318500CE,364100,2023-05-24 11:31:00+00,10.15,10.25,13865300
125.85,NFO,126.65,NIFTY25MAY2318500PE,42800,2023-05-24 11:32:00+00,125.55,125.8,2844650
10.5,NFO,10.55,NIFTY25MAY2318500CE,294550,2023-05-24 11:32:00+00,10.25,10.4,13802300
10.05,NFO,10.55,NIFTY25MAY2318500CE,352300,2023-05-24 11:33:00+00,10,10.3,13802300
128.65,NFO,129.1,NIFTY25MAY2318500PE,61000,2023-05-24 11:33:00+00,125.55,125.85,2844650
131.55,NFO,131.55,NIFTY25MAY2318500PE,137950,2023-05-24 11:34:00+00,129.15,129.15,2844650
9.65,NFO,10.1,NIFTY25MAY2318500CE,501650,2023-05-24 11:34:00+00,9.65,10.1,13802300
9.4,NFO,9.9,NIFTY25MAY2318500CE,1061200,2023-05-24 11:35:00+00,9.25,9.65,13843150
135.2,NFO,136.65,NIFTY25MAY2318500PE,506750,2023-05-24 11:35:00+00,131.05,132,2928650
135.2,NFO,137,NIFTY25MAY2318500PE,310600,2023-05-24 11:36:00+00,135.2,135.25,2928650
